step,time_s,tip_x,tip_y,tip_z,des_x,des_y,des_z,err_x,err_y,err_z,err_norm,q_platform_x,q_platform_y,q_platform_psi,fail_reason,fallback_applied,hold_active,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9
60,1.1800000000000006,0.0808140312221888,0.0285995213467625,0.303942288763582,0.08304150224861659,0.027863249142413688,0.3026484043139724,0.0022274710264277853,-0.0007362722043488118,-0.0012938844496095947,0.002679153019409947,0.005823072701341329,0.0007300482173440209,-0.0005165901010371204,none,False,False,0.005823072701341329,0.0007300482173440209,-0.0005165901010371204,-0.025148164143209948,0.7273648792150847,1.193834305863072,-0.014585647288173716,0.06755948684296222,0.0038919952047088455
61,1.2000000000000006,0.07794594683256595,0.029416577108951927,0.3050539609467282,0.08032919325393648,0.028652606291802492,0.30387191901795835,0.0023832464213705273,-0.0007639708171494342,-0.0011820419287698614,0.0027678038289953594,0.004939557020005413,0.0007786244196772433,-0.00038260282302939437,none,False,False,0.004939557020005413,0.0007786244196772433,-0.00038260282302939437,-0.026600144761160616,0.7345255684394241,1.1999888670695806,-0.01480146829239851,0.07062633383118833,0.0036510157617481833
62,1.2200000000000006,0.07495982649408717,0.030252896327529116,0.30603998539727256,0.07749504568786797,0.029460173458471295,0.30498292507116465,0.002535219193780802,-0.0007927228690578214,-0.001057060326107917,0.0028588673352699,0.004049375194176538,0.0008280212198794326,-0.00023546933322807,none,False,False,0.004049375194176538,0.0008280212198794326,-0.00023546933322807,-0.028059594166981852,0.7414899582154829,1.2055547143958492,-0.015069633835964543,0.07379753250641978,0.003424802757930964
63,1.2400000000000007,0.07186053455148383,0.031108382859665697,0.30688749126134307,0.07454282874871576,0.03028587338776409,0.3059687555296963,0.002682294197231927,-0.0008225094719016071,-0.000918735731646747,0.002952168581987894,0.003150772033997803,0.0008779426504787104,-7.439022978676763e-05,none,False,False,0.003150772033997803,0.0008779426504787104,-7.439022978676763e-05,-0.02952052954726428,0.7482024753187015,1.2104679366668802,-0.015399858089966884,0.0770752863928293,0.0032183117691622393
64,1.2600000000000007,0.0686541203343598,0.031982915643439386,0.30758354428371415,0.071477443170813,0.031129619387840892,0.3068165954428698,0.0028233228364532015,-0.0008532962555984937,-0.0007669488408443281,0.0030475361955404267,0.0022418572128223785,0.0009280451588051203,0.00010144598469013344,none,False,False,0.0022418572128223785,0.0009280451588051203,0.00010144598469013344,-0.030976377171773786,0.7546040217662422,1.2146636650078393,-0.015802496463257095,0.08046140233257448,0.0030367553873848117
65,1.2800000000000007,0.0653478729313382,0.032876347373104756,0.30811524974684523,0.06830498217265282,0.03199131547713369,0.3075135753751099,0.0029571092413146205,-0.0008850318959710626,-0.0006016743717353057,0.003144803423356942,0.0013206130542504125,0.000977935703696879,0.000292827976022593,none,False,False,0.0013206130542504125,0.000977935703696879,0.000292827976022593,-0.032419988008666405,0.7606321779599364,1.2180764742875825,-0.01628849074455507,0.08395720301565789,0.0028855515896993133
66,1.3000000000000007,0.06195036839313866,0.0337885030336994,0.308469865498241,0.06503278595307958,0.032870856531802495,0.3080468749148275,0.003082417559940924,-0.0009176465018969071,-0.00042299058341349616,0.003243808587129068,0.00038490343955020214,0.0010271706399177921,0.0005004795724373445,none,False,False,0.00038490343955020214,0.0010271706399177921,0.0005004795724373445,-0.03384366836345823,0.7662214788101643,1.2206408259850376,-0.01686929524415584,0.08756343640183965,0.002770260324167933
67,1.3200000000000007,0.05847150798019297,0.03471917839223951,0.3086349247858998,0.061669488380541274,0.0337681284331913,0.3084038359643726,0.003197980400348306,-0.0009510499590482113,-0.00023108882152722554,0.0033443948195529126,-0.0005675163461174612,0.0010752555739788722,0.0007250111842437893,none,False,False,-0.0005675163461174612,0.0010752555739788722,0.0007250111842437893,-0.03523922712851247,0.7713037663666565,1.2222915491806785,-0.01755678317465469,0.09128018458114322,0.0026965084343309334
68,1.3400000000000007,0.05492254603251852,0.03566813858753466,0.30859836843818234,0.058225054478420746,0.0346830082152841,0.30857208544021214,0.0033025084459022275,-0.0009851303722505644,-2.6282997970195066e-05,0.00344640895448703,-0.0015389890322429298,0.0011216463761071862,0.0009668654080930164,none,False,False,-0.0015389890322429298,0.0011216463761071862,0.0009668654080930164,-0.0365980410065826,0.7758086205023358,1.22296435491923,-0.018363133262153795,0.09510677528450426,0.002669903588720674
69,1.3600000000000008,0.05131610602378218,0.03663511700176761,0.3083486857217297,0.05471080728544032,0.0356153642121609,0.3085396668341298,0.0033947012616581396,-0.0010197527896067121,0.00019098111240012372,0.0035496994510954903,-0.0025319442556482803,0.0011657515253796185,0.0012262578855091204,none,False,False,-0.0025319442556482803,0.0011657515253796185,0.0012262578855091204,-0.037911138669278616,0.7796638668138962,1.2225963776871216,-0.01930069747502717,0.099041699902065,0.002695938481444903
70,1.3800000000000008,0.047666183364217296,0.03761981462978853,0.30787506299169753,0.05113944266674902,0.036565056205453694,0.3082951798961365,0.0034732593025317213,-0.001054758424334834,0.00042011690443893857,0.003654113261753636,-0.0035488871212657432,0.0012069359471755174,0.0015031148559688336,none,False,False,-0.0035488871212657432,0.0012069359471755174,0.0015031148559688336,-0.039169304206083895,0.7827961582097878,1.2211267362799512,-0.020381851760790694,0.1030825424407842,0.0027798871875372964
71,1.4000000000000008,0.04398813354829001,0.038621900184489875,0.3071675390145865,0.047525030671140035,0.0375319355718025,0.3078279275000215,0.003536897122850026,-0.0010899646126873788,0.0006603884854350373,0.003759491596776181,-0.0045923865867707175,0.001244526473125307,0.0017970092740953122,none,False,False,-0.0045923865867707175,0.001244526473125307,0.0017970092740953122,-0.04036319940160802,0.7851316237453576,1.2184971049781255,-0.021618832748553078,0.10722592430207967,0.0029266961508105805
72,1.4200000000000008,0.04029864430251785,0.039641011183920674,0.3062171656009395,0.043883002075345554,0.038515845430311293,0.3071280685456462,0.003584357772827701,-0.0011251657536093806,0.0009109029447067485,0.0038656645989274792,-0.005665063764256524,0.0012778190134602832,0.002107097831044823,none,False,False,-0.005665063764256524,0.0012778190134602832,0.002107097831044823,-0.041483503368291784,0.7865965752975808,1.2146522848055719,-0.02302356443857524,0.11146747001590326,0.0031408728019023803
73,1.4400000000000008,0.0366156904777642,0.04067675625526356,0.30501617193795183,0.04023011882970183,0.03951662079000409,0.3061867755412225,0.0036144283519376277,-0.0011601354652594695,0.001170603603270648,0.003972445015986198,-0.006769580146516208,0.0013060874808557734,0.002432061700613702,none,False,False,-0.006769580146516208,0.0013060874808557734,0.002432061700613702,-0.042521066911835444,0.7871182598270186,1.2095407638094997,-0.024607479885705715,0.11580179906686394,0.0034263751996782828
74,1.4600000000000009,0.03295847055702732,0.04172871885875401,0.3035581307698173,0.03658442722255818,0.04053408869728091,0.30499639529744066,0.003625956665530866,-0.0011946301614731009,0.0014382645276233563,0.0040796210380902535,-0.007908625661148258,0.001328594445219509,0.0027700542756328907,none,False,False,-0.007908625661148258,0.001328594445219509,0.0027700542756328907,-0.04346707780322975,0.7866256424450367,1.2031152548687423,-0.02638134370368576,0.12022254862571648,0.003786506314938419
75,1.4800000000000009,0.029347323808354926,0.04279646258023399,0.30183812434245355,0.032965192715085086,0.04156806838337371,0.3035506109573422,0.0036178689067301595,-0.0012283941968602857,0.001712486614888653,0.00418694854701341,-0.009084906338305363,0.0013446034333582319,0.0031186595071932104,none,False,False,-0.009084906338305363,0.0013446034333582319,0.0031186595071932104,-0.04431323200334404,0.7850502034992912,1.1953331995861765,-0.02835508178532947,0.1247224313127873,0.0042238165943740205
76,1.5000000000000009,0.02580362731142013,0.0438795380611179,0.2998529078193001,0.029392815564616204,0.042618371411802504,0.30184460338561625,0.0035891882531960753,-0.0012611666493153942,0.001991695566316176,0.004294143088336674,-0.010301131256589517,0.0013533927196485223,0.0034748646430547785,none,False,False,-0.010301131256589517,0.0013533927196485223,0.0034748646430547785,-0.04505190497827596,0.7823267315856643,1.1861572274098084,-0.030537624866899305,0.1292933310302588,0.004740018236616364
77,1.520000000000001,0.022349672322329765,0.04497749153253438,0.29760106769271094,0.025888726553759647,0.04368480182583131,0.2998752097532107,0.003539054231429882,-0.0012926897067030707,0.002274142060499751,0.0044008719183988845,-0.011559998316186763,0.0013542703880643514,0.0038350511131967704,none,False,False,-0.011559998316186763,0.0013542703880643514,0.0038350511131967704,-0.0456763167224733,0.7783940939380465,1.175555560276609,-0.032936772401881184,0.13392643841775506,0.005335914183164103
78,1.540000000000001,0.019008519715363804,0.046089874796124086,0.2950831725680306,0.022475262374004892,0.044767156295924114,0.29764107698274067,0.003466742658641088,-0.0013227185001999722,0.002557904414710044,0.00450674648574848,-0.01286417828944386,0.0013465903862439064,0.004195006978071017,none,False,False,-0.01286417828944386,0.0013465903862439064,0.004195006978071017,-0.04618068411707557,0.7731959661299244,1.163502354774737,-0.03555908260887355,0.1386124256303343,0.006011344201306434
79,1.560000000000001,0.01580383455235708,0.04721625635315266,0.2923019135907828,0.01917552047549851,0.0458652242672009,0.29514280757229616,0.0033716859231414306,-0.0013510320859517547,0.0028408939815133816,0.004611315677307311,-0.014216296526688748,0.0013297692421123497,0.004549963710055756,none,False,False,-0.014216296526688748,0.0013297692421123497,0.004549963710055756,-0.04656035490518928,0.7666815044688288,1.149977976030613,-0.0384097935164286,0.14334165797711695,0.006765149665157323
80,1.580000000000001,0.012759700175893982,0.04835623323643239,0.2892622317211361,0.01601319348733813,0.0469787881068937,0.29238309519513395,0.003253493311444148,-0.0013774451295386902,0.0031208634739978702,0.0047140601009995325,-0.015618911657700423,0.001303303074809329,0.004894659130018265,none,False,False,-0.015618911657700423,0.001303303074809329,0.004894659130018265,-0.04681191891147875,0.7588059468189999,1.1349692001505736,-0.04149277838308083,0.14810443759845932,0.007595157796917171
81,1.600000000000001,0.009900412599001597,0.049509442953361155,0.28597142903777373,0.013012383632590482,0.04810762325180251,0.2893668473855944,0.003111971033588885,-0.001401819701558643,0.0033954183478206446,0.004814387598261207,-0.017074490631881753,0.0012667845039593584,0.0052234271213925975,none,False,False,-0.017074490631881753,0.0012667845039593584,0.0052234271213925975,-0.04693329412948578,0.7495311307416184,1.11846934499113,-0.04481053709109029,0.15289127190655857,0.00849818529687841
82,1.620000000000001,0.007250256365540202,0.050675574818639664,0.28243926127092384,0.01019739790586633,0.04925149835575132,0.28610129257248246,0.002947141540326128,-0.001424076462888342,0.0036620313015586214,0.004911630104605147,-0.0185853794852144,0.0012199190418258124,0.005530313388874841,none,False,False,-0.0185853794852144,0.0012199190418258124,0.005530313388874841,-0.046923787813550506,0.7388259216106813,1.1004783321589326,-0.04836422310834022,0.15769315710977008,0.00947006055565045
83,1.640000000000001,0.004833263472945496,0.05185437985598186,0.27867800881977695,0.007592525144397448,0.050410175437044125,0.28259606871486853,0.002759261671451952,-0.0014442044189377362,0.003918059895091586,0.0050050419295694405,-0.020153769307017854,0.0011625405362546617,0.00580921514223781,none,False,False,-0.020153769307017854,0.0011625405362546617,0.00580921514223781,-0.04678413552297785,0.7266665475444326,1.0810026863340054,-0.05215370351073396,0.16250186491263813,0.010505663080944912
84,1.660000000000001,0.002672957374998757,0.05304567839444806,0.27470252360315195,0.005221796501006938,0.05158341002592093,0.2788632908361428,0.002548839126008181,-0.001462268368527135,0.0041607672329908585,0.005093799528740364,-0.021781656997937028,0.0010946252111689663,0.006054041302247277,none,False,False,-0.021781656997937028,0.0010946252111689663,0.006054041302247277,-0.0465165238885321,0.7130368423810358,1.0600554811816674,-0.05617764749141827,0.16731021854611527,0.011598978437324999
85,1.680000000000001,0.0007920845054510553,0.054249364491711534,0.27053024921841784,0.00310873121315685,0.05277095131201373,0.27491759484396705,0.0023166467077057945,-0.0014784131796978031,0.0043873456255492105,0.0051770029105896835,-0.0234708005530258,0.001016303817253943,0.006258888764247568,none,False,False,-0.0234708005530258,0.001016303817253943,0.006258888764247568,-0.04612460538561474,0.6979284023201463,1.0376562441888348,-0.0604336368859355,0.17211234272989503,0.012743166912526468
86,1.700000000000001,-0.0007876638260741354,0.05546540639155987,0.26618121204542666,0.0012760699496307676,0.05397254229180252,0.2707761551695363,0.002063733775704903,-0.0014928640997573517,0.0045949431241096295,0.0052536789615594045,-0.02522266875677212,0.0009278713504251925,0.0064182294822227775,none,False,False,-0.02522266875677212,0.0009278713504251925,0.0064182294822227775,-0.045613515298938645,0.6813406661222949,1.0138308357429269,-0.06491829061803256,0.17690387105254113,0.013930644270203529
87,1.720000000000001,-0.00204593593098405,0.0566938423742078,0.2616779811336123,-0.00025450160209793127,0.055187919916071325,0.26645867396144135,0.0017914343288861186,-0.001505922458136473,0.004780692827829058,0.0053227871757837225,-0.027038385324077607,0.0008297937141549152,0.006527102637246138,none,False,False,-0.027038385324077607,0.0008297937141549152,0.006527102637246138,-0.044989902102221674,0.6632809328597006,0.9886113207522738,-0.06962739370485044,0.18168209362672466,0.015153173273466712
88,1.740000000000001,-0.002964007050819304,0.05793477158225913,0.2570455949548335,-0.0014626358771957018,0.05641681523736413,0.26198733982854305,0.001501371173623602,-0.0015179563448950023,0.004941744873709575,0.0053832285166830664,-0.02891866764476433,0.0007227105922759441,0.006581305821516827,none,False,False,-0.02891866764476433,0.0007227105922759441,0.006581305821516827,-0.044261982473798596,0.6437643351876461,0.9620358542583556,-0.07455602061833057,0.18644602776145108,0.016401965089795162
89,1.7600000000000011,-0.0035250655979951013,0.05918833969799908,0.25231145340015637,-0.002329609927736939,0.057658953557440926,0.25738675444260833,0.0011954556702581621,-0.001529386140558156,0.005075301042451963,0.005433858380377404,-0.030863760369319766,0.0006074336664749338,0.006577578790471321,none,False,False,-0.030863760369319766,0.0006074336664749338,0.006577578790471321,-0.04343963103330548,0.6228137901218429,0.9341486061223357,-0.07969864245791612,0.19119639486201614,0.017667790137578864
90,1.7800000000000011,-0.003714494209213475,0.060454719696754096,0.24750517375143238,-0.00283861158020985,0.05891405457473374,0.2526838256837414,0.0008758826290036249,-0.0015406651220203557,0.005178651932309042,0.005473504840046136,-0.03287336408754089,0.00048493917068926783,0.0065137726147454925,none,False,False,-0.03287336408754089,0.00048493917068926783,0.0065137726147454925,-0.0425345125778079,0.6004599536747661,0.9049997544328426,-0.08504920767097539,0.19593548794746016,0.018941098358563634
91,1.8000000000000012,-0.003520141324466905,0.06173408828706007,0.24265840977997083,-0.002975021292699588,0.060181832531802544,0.2479076264372471,0.0005451200317673167,-0.0015522557552575256,0.005249216657276262,0.005500993482434849,-0.03494655927286341,0.00035635364679331846,0.006388995660051736,none,False,False,-0.03494655927286341,0.00035635364679331846,0.006388995660051736,-0.04156026107356245,0.5767412109073806,0.8746455834686477,-0.09060118718781125,0.20066691628706942,0.020212149325815658
92,1.8200000000000012,-0.0029325789143348916,0.06302659905355601,0.2378046336113354,-0.0027266855231813797,0.06146199636279134,0.2430892186254577,0.00020589339115351189,-0.001564602690764673,0.005284585014122323,0.005515180182002668,-0.03708172546469691,0.00022293168828844991,0.006203725425113329,none,False,False,-0.03708172546469691,0.00022293168828844991,0.006203725425113329,-0.04053270476350099,0.5517037396021841,0.8431487307336494,-0.09634757725352136,0.20539521709694877,0.021471153192933155
93,1.8400000000000012,-0.001945341978089916,0.0643323537114196,0.2329788805448001,-0.002084177252641234,0.06275424984088412,0.23826144257678875,-0.0001388352745513178,-0.0015781038705354744,0.005282562031988652,0.005514993080817678,-0.03927645530129704,8.602448230587894e-05,0.005959871666838835,none,False,False,-0.03927645530129704,8.602448230587894e-05,0.005959871666838835,-0.039470130104925456,0.5254016947238903,0.8105786400124684,-0.10228085763108896,0.2101253295621118,0.02270842463270303
94,1.8600000000000012,-0.0005551455404524041,0.06565137322105347,0.22821745761927442,-0.001041039204193836,0.06405829172576094,0.23345867238996568,-0.00048589366374143187,-0.0015930814952925254,0.005241214770691255,0.0054994848463851345,-0.04152746244819144,-5.29618454435539e-05,0.005660771437475716,none,False,False,-0.04152746244819144,-5.29618454435539e-05,0.005660771437475716,-0.03839356814494235,0.4978975732469275,0.7770122952744406,-0.10839291023837969,0.21486193444792318,0.02391455428086647
95,1.8800000000000012,0.0012379249036535648,0.06698357073357714,0.22355761733469542,0.00040599473094665717,0.06537381591105376,0.2287165385357361,-0.0008319301727069076,-0.0016097548225233738,0.005158921201040667,0.005467895971893053,-0.04383048163481115,-0.0001926186212310202,0.005311090992245907,none,False,False,-0.04383048163481115,-0.0001926186212310202,0.005311090992245907,-0.03732707423577225,0.4692628361700855,0.7425353357203419,-0.11467491496916034,0.21960867425083633,0.025080606869574085
96,1.9000000000000012,0.003430253186113448,0.068328728337427,0.21903719851955306,0.002256804301845619,0.06670051157180254,0.22407161954189167,-0.0011734488842678288,-0.0016282167656244545,0.005034421022338614,0.005419729435130037,-0.04618015783813754,-0.0003315974469286513,0.004916603777365581,none,False,False,-0.04618015783813754,-0.0003315974469286513,0.004916603777365581,-0.03629795430494928,0.43957888840445514,0.7072436881287254,-0.12111725660180286,0.22436728544170673,0.026198363720022235
97,1.9200000000000013,0.006014565674131593,0.0696864791996396,0.21469423678714092,0.004507718250837546,0.06803806331191135,0.21956110521936986,-0.001506847423294047,-0.0016484158877282523,0.0048668684322289435,0.005354836359089738,-0.04856992004570328,-0.00046868177242045126,0.004483809247101647,none,False,False,-0.04856992004570328,-0.00046868177242045126,0.004483809247101647,-0.035336867172688476,0.4089385497648084,0.6712459021566237,-0.1277094991979917,0.22913669724039448,0.027260641404358774
98,1.9400000000000013,0.00897984040297983,0.07105629574241609,0.21056654720977194,0.0071513843041969005,0.06938615131160414,0.21522243449588654,-0.0018284560987829289,-0.001670144430811954,0.004655887286114602,0.005273511216063948,-0.050991832887472235,-0.000602863416619684,0.004019356177780764,none,False,False,-0.050991832887472235,-0.000602863416619684,0.004019356177780764,-0.03447770355442251,0.37744819360705756,0.6346664406175424,-0.13444050780187333,0.23391218179305323,0.028261739682443106
99,1.9600000000000013,0.012311254015157147,0.07243748278639013,0.20669128158655847,0.010176677588561736,0.07074445147488095,0.211092911516502,-0.002134576426595411,-0.0016930313115091772,0.004401629929943529,0.00517659324101305,-0.05343641664557442,-0.00073341718319734,0.003529239433169874,none,False,False,-0.05343641664557442,-0.00073341718319734,0.003529239433169874,-0.033757114638812424,0.3452307851091495,0.5976502617834393,-0.14129880609483234,0.23868467923462347,0.02919809938051357
100,1.9800000000000013,0.015990168307223336,0.0738291721928664,0.20310446185824632,0.013568650868659854,0.07211263557697375,0.20720930423475153,-0.002421517438563482,-0.001716536615892647,0.004104842376505213,0.005065567647847592,-0.05589242266243905,-0.0008599626122822629,0.0030177548416780277,none,False,False,-0.05589242266243905,-0.0008599626122822629,0.0030177548416780277,-0.033213553560159655,0.3124301179641896,0.560369131735001,-0.14827321341026697,0.2434404670603953,0.03006927626013959
101,2.0000000000000013,0.019994160036655634,0.07523031329891648,0.1998404900301915,0.01730852952411656,0.07349037141180255,0.20360743024023184,-0.002685630512539075,-0.0017399418871139327,0.0037669402100403426,0.004942655922318817,-0.0583465470178126,-0.000982496996649979,0.0024862282630870006,none,False,False,-0.0583465470178126,-0.000982496996649979,0.0024862282630870006,-0.03288573397059815,0.27921662056291385,0.523030208905215,-0.1553536223727665,0.24816139368830864,0.030879333478488095
102,2.0200000000000014,0.02429710418922744,0.07663965395142049,0.1969316346576484,0.02137375362441879,0.07487732293943135,0.200321735035667,-0.0029233505648086494,-0.0017623310119891378,0.0033901003780185957,0.004810880344970922,-0.06078306089736668,-0.001101379169684672,0.0019315885765346095,none,False,False,-0.06078306089736668,-0.001101379169684672,0.0019315885765346095,-0.03281053718481896,0.24579516645066768,0.4858875195994687,-0.1625313234547719,0.25282594956757454,0.03163866232532392
103,2.0400000000000014,0.028869335701961214,0.07805571525802177,0.1944074981558777,0.02573806882789432,0.07627315043352413,0.1973848683756986,-0.003131266874066896,-0.0017825648244976372,0.0029773702198208907,0.004674088469000267,-0.0631833325642517,-0.0012172416692424806,0.0013449378507041122,none,False,False,-0.0631833325642517,-0.0012172416692424806,0.0013449378507041122,-0.03302058633635526,0.2124153537678835,0.44925693778373454,-0.1697974258397855,0.25741152072699647,0.032365958865798426
104,2.0600000000000014,0.03367803658302582,0.0794766262605904,0.19228750265435596,0.03037166713131328,0.07767751062880095,0.19482726459891606,-0.0033063694517125354,-0.001799115631789458,0.0025397619445600983,0.004540846478664823,-0.06552818018716558,-0.0013309814424439835,0.0007175713660390806,none,False,False,-0.06552818018716558,-0.0013309814424439835,0.0007175713660390806,-0.03354090142687197,0.1793304225130986,0.413456360932506,-0.17715167631787213,0.2618916512250587,0.03308958241175748
105,2.0800000000000014,0.0386875171211805,0.08090007372214811,0.1905763192354205,0.03524137774189373,0.07909005686849375,0.1926767331130177,-0.0034461393792867695,-0.0018100168536543532,0.002100413877597185,0.004423095758536847,-0.06780003806652331,-0.00144374349434994,4.550045118542556e-05,none,False,False,-0.06780003806652331,-0.00144374349434994,4.550045118542556e-05,-0.034394567204506926,0.14675980096590913,0.3787496478461988,-0.18460116305897187,0.2662320886864151,0.033843794332456184
106,2.1000000000000014,0.04385965755475485,0.08232373095358403,0.18927187708589305,0.04031090754541801,0.08051043925180257,0.19095806532091306,-0.00354875000933684,-0.001813291701781461,0.0016861882350200086,0.004327225922971624,-0.06998010219479361,-0.00155668042029484,-0.0006781289544897786,none,False,False,-0.06998010219479361,-0.00155668042029484,-0.0006781289544897786,-0.03560886833531947,0.11494364020340801,0.3454243209784523,-0.19213169901037722,0.27039891361866975,0.034663571193199544
107,2.1200000000000014,0.04915461216905864,0.08374567637171289,0.18837080509666015,0.04554112981678704,0.08193830478135135,0.1896926642952534,-0.003613482352271602,-0.0018073715903615395,0.0013218591985932338,0.0042510185269803115,-0.07204550901817236,-0.0016706127914182674,-0.001467886154673432,none,False,False,-0.07204550901817236,-0.0016706127914182674,-0.001467886154673432,-0.03720753228859117,0.08419734669731699,0.3138696994394903,-0.1996822220977188,0.27437203627161555,0.03558108989537332
108,2.1400000000000015,0.05453143996052813,0.08516463380950631,0.18786836192182305,0.050890418978026195,0.08337329751064416,0.18889820341451657,-0.0036410209825019357,-0.0017913362988621478,0.0010298414926935284,0.0041864654579625675,-0.07396853764385546,-0.0017855704113490891,-0.0023432189362689285,none,False,False,-0.07396853764385546,-0.0017855704113490891,-0.0023432189362689285,-0.03918964874792599,0.05493055207756541,0.28460211416236125,-0.20712804136714522,0.27816126163338983,0.03661966441848513
109,2.1600000000000015,0.059948639178058455,0.08658011642562849,0.18775863157899736,0.05631502836994603,0.08481505869152096,0.18858831996187458,-0.0036336108081124266,-0.0017650577341075252,0.000829688382877225,0.004123947031939869,-0.07571605278745823,-0.0019000113274085758,-0.003321909626321467,none,False,False,-0.07571605278745823,-0.0019000113274085758,-0.003321909626321467,-0.04149228127224287,0.027664461679127575,0.2582873188429344,-0.21426990824557257,0.2818313932673792,0.03778683301956531
110,2.1800000000000015,0.06536434362740125,0.08799235931463718,0.188035164109129,0.06176950718453762,0.08626322692161376,0.18877234935760875,-0.003594836442863625,-0.0017291323930234276,0.0007371852484797659,0.004056622976580335,-0.07724965710055552,-0.0020097123063942063,-0.004408677412552032,none,False,False,-0.07724965710055552,-0.0020097123063942063,-0.004408677412552032,-0.043937378181836094,0.0030390947346810434,0.23574868824265618,-0.2208374267007502,0.2855357172548912,0.03906880648688465
111,2.2000000000000015,0.07073595023844273,0.08940196204944982,0.18869225473105,0.0672071519232755,0.08771743829180256,0.18945510524840894,-0.0035287983151672253,-0.0016845237576472577,0.0007628505173589428,0.003983965204546833,-0.07852720270086229,-0.0021066234674127137,-0.005579912857642537,none,False,False,-0.07852720270086229,-0.0021066234674127137,-0.005579912857642537,-0.04617593988664484,-0.01820341265527286,0.2179426851732631,-0.22651559696982637,0.28954997029261414,0.04042945810116872
112,2.2200000000000015,0.07601954847848198,0.09080995322166205,0.1897274427102908,0.07258048701926509,0.08917732653367139,0.19063671011680008,-0.003439061459216894,-0.0016326266879906626,0.0009092674065092898,0.0039139980632532925,-0.07950962508861839,-0.0021761897531025736,-0.006732439937108296,none,False,False,-0.07950962508861839,-0.0021761897531025736,-0.006732439937108296,-0.04748688019301592,-0.03532444493409669,0.20578350549015303,-0.2309173512673331,0.29439842652840836,0.0418095227295413
113,2.2400000000000015,0.08116973933557697,0.09221875291883999,0.19114564257045796,0.07784176860555844,0.09064252316696417,0.19231248040821436,-0.0033279707300185313,-0.001576229751875824,0.001166837837756396,0.0038628227955963264,-0.08017781428959174,-0.0021915791768974896,-0.007567974120176043,none,False,False,-0.08017781428959174,-0.0021915791768974896,-0.007567974120176043,-0.04632161455404625,-0.047864034685948194,0.19968452139245185,-0.23347852668751412,0.3011514987468002,0.04312871413654074
114,2.2600000000000016,0.08613772489985028,0.0936290440568654,0.1929586821251978,0.0829435048439681,0.09211265764704096,0.1944728694115472,-0.0031942200558821715,-0.0015163864098244328,0.0015141872863494166,0.0038464571552848923,-0.08052635352783916,-0.0021256689021745398,-0.007729240905547732,none,False,False,-0.08052635352783916,-0.0021256689021745398,-0.007729240905547732,-0.041088075874802864,-0.05560483916176805,0.19971113362132437,-0.23384438213275638,0.31093119168499017,0.044346479621592855
115,2.2800000000000016,0.09086928119596689,0.09503987582845104,0.1951804175864309,0.08783898576294087,0.09358735751233378,0.19710347028361316,-0.00303029543302602,-0.0014525183161172572,0.0019230526971822648,0.003871773695118873,-0.08054825624961022,-0.0019674302551504126,-0.007170896818786143,none,False,False,-0.08054825624961022,-0.0019674302551504126,-0.007170896818786143,-0.031226850163696866,-0.058393412583052695,0.2059296747108184,-0.23213792744702244,0.3243076115902021,0.04548971276299295
116,2.3000000000000016,0.09530458383047995,0.09645223392296093,0.1978226469393657,0.09248281520234579,0.0950662485318026,0.20018508069327234,-0.002821768628134158,-0.0013859853911583342,0.0023624337539066564,0.003932483558366639,-0.0802332129741901,-0.0017259916750576412,-0.006056084712368168,none,False,False,-0.0802332129741901,-0.0017259916750576412,-0.006056084712368168,-0.017155365618863442,-0.05613316772675892,0.2183845686418834,-0.2287199331554047,0.34122405947021933,0.04660943206063283
117,2.3200000000000016,0.09938249938694177,0.097870274124599,0.20089226909422642,0.09683143723799467,0.09654895485239141,0.2036938295936883,-0.0025510621489470975,-0.0013213192722075912,0.002801560499461897,0.004012797520314596,-0.07956949908194198,-0.0014290973945183594,-0.0047350378775154476,none,False,False,-0.07956949908194198,-0.0014290973945183594,-0.0047350378775154476,-0.00013901032022369322,-0.048790943122668816,0.2370770771609856,-0.22398752977781583,0.36104199309405033,0.047725716512672156
118,2.3400000000000016,0.10304902884529135,0.09930175668526503,0.20439263555934276,0.10084364936749059,0.09803509914648417,0.2076013656294453,-0.0022053794778007646,-0.0012666575387808576,0.0032087300701025556,0.004094394781214375,-0.07855706983724293,-0.0011110672825307907,-0.003555824166588764,none,False,False,-0.07855706983724293,-0.0011110672825307907,-0.003555824166588764,0.018426678124407077,-0.03654745459836911,0.2616982650961839,-0.21817660073730374,0.3829551166175775,0.048810916084519235
119,2.3600000000000017,0.1062641838069478,0.100755175871872,0.20832609994116014,0.10448109478691497,0.099524302759361,0.21187510566863693,-0.0017830890200328242,-0.001230873112510994,0.003549005727476795,0.004158112158916257,-0.07721465212712793,-0.0008011299143100786,-0.0027129063781824625,none,False,False,-0.07721465212712793,-0.0008011299143100786,-0.0027129063781824625,0.037613130392403805,-0.019862707284627093,0.29149219294233336,-0.21131733431821687,0.4063566244179991,0.04982911899374231
120,2.3800000000000017,0.10900067660949458,0.10223400151206892,0.21269360746054378,0.10770872627724225,0.1010161858566538,0.2164785409389017,-0.0012919503322523368,-0.001217815655415122,0.003784933478357927,0.00418066167815284,-0.07556863449528926,-0.0005228142591838994,-0.0022908605473742354,none,False,False,-0.07556863449528926,-0.0005228142591838994,-0.0022908605473742354,0.05683076985212421,0.000723301873937974,0.32557336700732237,-0.20336944665873016,0.4307593524241791,0.05075501339004879
