step,time_s,tip_x,tip_y,tip_z,des_x,des_y,des_z,err_x,err_y,err_z,q_platform_x,q_platform_y,q_platform_psi,fail_reason,fallback_applied,hold_active
103,2.0400000000000014,0.17728605460710156,-0.0301098854634963,0.2485841645840248,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-0.00026489021991030204,0.00011225687529851924,2.7755575615628914e-17,0.12026498252782458,-0.04011278308671693,9.228360204489253e-06,none,False,False
104,2.0600000000000014,0.17725491103947655,-0.03009685905639129,0.24858416458402469,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-0.00023374665228528824,9.92304681935105e-05,1.3877787807814457e-16,0.12023379991690387,-0.0400995341124926,5.325118210536336e-06,none,False,False
105,2.0800000000000014,0.17722569111089168,-0.030084545473627714,0.2485841645840248,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-0.00020452672370041558,8.691688542993362e-05,2.7755575615628914e-17,0.12020454003975184,-0.040086992796807004,1.3312843889020892e-06,none,False,False
106,2.1000000000000014,0.17719868966174548,-0.030073088768835805,0.2485841645840249,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-0.0001775252745542244,7.546018063802479e-05,-8.326672684688674e-17,0.12017749891640153,-0.04007530991785217,-2.6352101465254797e-06,none,False,False
107,2.1200000000000014,0.1771740590785253,-0.030062572587032058,0.24858416458402463,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-0.00015289469133403233,6.494399883427704e-05,1.942890293094024e-16,0.1201528302528566,-0.0400645766432937,-6.442438292442921e-06,none,False,False
108,2.1400000000000015,0.17715184388033786,-0.030053033889630255,0.2485841645840245,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-0.00013067949314660154,5.540530143247416e-05,3.3306690738754696e-16,0.12013057990653042,-0.04005483756497373,-9.956583125399727e-06,none,False,False
109,2.1600000000000015,0.17713200889202516,-0.030044474289943078,0.24858416458402466,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-0.00011084450483389574,4.684570174529751e-05,1.6653345369377348e-16,0.12011071395313494,-0.04004610142870513,-1.3052560325745746e-05,none,False,False
110,2.1800000000000015,0.17711446196153974,-0.0300368693159975,0.24858416458402485,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-9.329757434847763e-05,3.924072779971921e-05,-2.7755575615628914e-17,0.1200931413164731,-0.040038349897552554,-1.5622778598030427e-05,none,False,False
111,2.2000000000000015,0.1770990720718864,-0.030030175895089682,0.24858416458402466,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-7.790768469514986e-05,3.2547306891901606e-05,1.6653345369377348e-16,0.12007773181378537,-0.04003154465644383,-1.758380265356247e-05,none,False,False
112,2.2200000000000015,0.17708568359589869,-0.030024338329037344,0.248584164584025,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-6.451920870742534e-05,2.6709740839563068e-05,-1.6653345369377348e-16,0.12006433036591906,-0.040025633132842915,-1.8880817769698318e-05,none,False,False
113,2.2400000000000015,0.17707412734681016,-0.030019293002129806,0.2485841645840248,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-5.296295961890185e-05,2.1664413932025173e-05,2.7755575615628914e-17,0.12005276802506251,-0.04002055307428428,-1.948991677048091e-05,none,False,False
114,2.2600000000000016,0.17706422898982077,-0.03001497203640189,0.24858416458402463,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-4.306460262951117e-05,1.734344820410877e-05,1.942890293094024e-16,0.12004287038397023,-0.04001623619018427,-1.9418336086729342e-05,none,False,False
115,2.2800000000000016,0.17705581530004522,-0.030011306082059312,0.24858416458402469,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-3.465091285395627e-05,1.3677493861531664e-05,1.3877787807814457e-16,0.12003446384992603,-0.040012611033550895,-1.8702854856767678e-05,none,False,False
116,2.3000000000000016,0.1770487186804453,-0.030008226405262003,0.24858416458402474,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-2.7554293254045126e-05,1.0597817064222914e-05,8.326672684688674e-17,0.12002738019423155,-0.0400096052687678,-1.7406638254581486e-05,none,False,False
117,2.3200000000000016,0.1770427802894056,-0.030005666411546564,0.24858416458402458,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-2.1615902214333627e-05,8.037823348783918e-06,2.498001805406602e-16,0.1200214597236093,-0.04000714744504508,-1.561485273020543e-05,none,False,False
118,2.3400000000000016,0.1770378520711952,-0.030003562721229268,0.2485841645840246,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-1.668768400395204e-05,5.9341330314877094e-06,2.220446049250313e-16,0.12001655336323068,-0.040005168371714334,-1.3429406843513336e-05,none,False,False
119,2.3600000000000017,0.1770337979332022,-0.030001855893395303,0.24858416458402466,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-1.2633546010942798e-05,4.227305197522513e-06,1.6653345369377348e-16,0.12001252389166031,-0.040003602171427385,-1.0963177896906287e-05,none,False,False
120,2.3800000000000017,0.17703049427101236,-0.030000490877590935,0.2485841645840246,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-9.329883821102003e-06,2.8622893931545823e-06,2.220446049250313e-16,0.12000924652530418,-0.040002387070478554,-8.334073358074256e-06,none,False,False
121,2.4000000000000017,0.1770278300055702,-0.029999417257125464,0.24858416458402469,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-6.6656183789481904e-06,1.7886689276831735e-06,1.3877787807814457e-16,0.12000660901337731,-0.040001465971775625,-5.659249426601822e-06,none,False,False
122,2.4200000000000017,0.1770257062652194,-0.029998589334875113,0.2485841645840248,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-4.541878028146984e-06,9.607466773323137e-07,2.7755575615628914e-17,0.12000451137336303,-0.04000078684520601,-3.049769795307727e-06,none,False,False
123,2.4400000000000017,0.17702403581882292,-0.02999796610151933,0.24858416458402474,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-2.87143163166248e-06,3.3751332154802194e-07,8.326672684688674e-17,0.12000286537081778,-0.040000302961987276,-6.059387388391132e-07,none,False,False
124,2.4600000000000017,0.17702274234383358,-0.029997511117125748,0.24858416458402463,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-1.5779566423235192e-06,-1.1747107203294305e-07,1.942890293094024e-16,0.12000159382560316,-0.039999972993715625,1.586512681191256e-06,none,False,False
125,2.4800000000000018,0.17702175959461658,-0.029997192329684702,0.2485841645840246,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-5.952074253190442e-07,-4.362585130784913e-07,2.220446049250313e-16,0.12000062980864082,-0.03999976099286464,3.4592670923378087e-06,none,False,False
126,2.5000000000000018,0.17702103052102552,-0.029996981848432473,0.24858416458402502,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.3386616573574095e-07,-6.467397653080187e-07,-1.942890293094024e-16,0.11999991577857204,-0.03999963626906911,4.963226562935237e-06,none,False,False
127,2.520000000000002,0.1770205063747445,-0.029996855685345984,0.24858416458402466,0.17702116438719126,-0.02999762858819778,0.24858416458402482,6.58012446752565e-07,-7.729028517963754e-07,1.6653345369377348e-16,0.11999940269578077,-0.039999573174288656,6.069278463117896e-06,none,False,False
128,2.540000000000002,0.1770201458308357,-0.029996793474876132,0.24858416458402455,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.0185563555642485e-06,-8.351133216483175e-07,2.7755575615628914e-16,0.11999904914167575,-0.0399995508095417,6.7680675551536016e-06,none,False,False
129,2.560000000000002,0.1770199141438885,-0.029996778179566724,0.24858416458402469,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.250243302747256e-06,-8.50408631056232e-07,1.3877787807814457e-16,0.11999882046353312,-0.03999955266602169,7.068864813832492e-06,none,False,False
130,2.580000000000002,0.17701978235183982,-0.029996795787533257,0.24858416458402463,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.3820353514382155e-06,-8.328006645234864e-07,1.942890293094024e-16,0.1199986879592339,-0.03999956621378291,6.997659496973846e-06,none,False,False
131,2.600000000000002,0.1770197265356246,-0.02999683500665405,0.2485841645840247,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.437851566671311e-06,-7.935815437322413e-07,1.1102230246251565e-16,0.11999862811158887,-0.039999582451589195,6.594627706640992e-06,none,False,False
132,2.620000000000002,0.1770197271390719,-0.029996886959626174,0.2485841645840246,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.4372481193514197e-06,-7.416285716065063e-07,2.220446049250313e-16,0.11999862187837147,-0.039999595431777314,5.911147682697515e-06,none,False,False
133,2.640000000000002,0.1770197683506642,-0.029996944883586136,0.24858416458402463,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.396036527073763e-06,-6.837046116446588e-07,1.942890293094024e-16,0.11999865404145428,-0.039999601773970425,5.006539422708472e-06,none,False,False
134,2.660000000000002,0.17701983754673692,-0.02999700383773985,0.2485841645840248,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.3268404543409495e-06,-6.247504579295904e-07,2.7755575615628914e-17,0.11999871261638814,-0.03999960018110457,3.944704440962916e-06,none,False,False
135,2.680000000000002,0.17701992479425718,-0.029997060422241956,0.24858416458402488,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.2395929340769385e-06,-5.681659558248731e-07,-5.551115123125783e-17,0.11999878832222087,-0.039999590970464856,2.790831462013193e-06,none,False,False
136,2.700000000000002,0.17702002241034145,-0.02999711251138389,0.2485841645840246,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.1419768498055483e-06,-5.160768138910699e-07,2.220446049250313e-16,0.11999887411020578,-0.03999957563126939,1.6083167949344955e-06,none,False,False
137,2.720000000000002,0.17702012457505212,-0.029997159003917452,0.24858416458402469,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.039812139141949e-06,-4.6958428032845e-07,1.3877787807814457e-16,0.11999896474920295,-0.039999556418822454,4.560254813210782e-07,none,False,False
138,2.740000000000002,0.17702022699366443,-0.029997199593058264,0.24858416458402463,0.17702116438719126,-0.02999762858819778,0.24858416458402482,9.373935268286449e-07,-4.2899513951616397e-07,1.942890293094024e-16,0.11999905646495398,-0.03999953599344281,-6.140073817592337e-07,none,False,False
139,2.760000000000002,0.17702032660442482,-0.029997234558327056,0.24858416458402466,0.17702116438719126,-0.02999762858819778,0.24858416458402482,8.377827664385329e-07,-3.940298707247325e-07,1.6653345369377348e-16,0.11999914662995875,-0.039999517110338445,-1.5583648554644033e-06,none,False,False
140,2.780000000000002,0.177020421327808,-0.029997264580936607,0.24858416458402477,0.17702116438719126,-0.02999762858819778,0.24858416458402482,7.430593832735699e-07,-3.640072611735268e-07,5.551115123125783e-17,0.1199992335003602,-0.03999950236443553,-2.343485565723065e-06,none,False,False
