step,time_s,tip_x,tip_y,tip_z,des_x,des_y,des_z,err_x,err_y,err_z,q_platform_x,q_platform_y,q_platform_psi,fail_reason,fallback_applied,hold_active
101,2.0000000000000013,0.17699573451085066,-0.02997047865193883,0.24857544951924604,0.17702116438719126,-0.02999762858819778,0.24858416458402482,2.5429876340604674e-05,-2.714993625894946e-05,8.71506477878592e-06,0.0020004623894665247,-2.1520776559825447e-05,-0.0002254375118382759,none,False,False
102,2.0200000000000014,0.1769997559889413,-0.029973228264685594,0.24857421906455113,0.17702116438719126,-0.02999762858819778,0.24858416458402482,2.1408398249961325e-05,-2.44003235121866e-05,9.945519473697484e-06,0.0020182851911546645,-2.6565908107997573e-05,-0.0001337180881628522,none,False,False
103,2.0400000000000014,0.177004809443212,-0.029976278312872008,0.24857315682828815,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.635494397925208e-05,-2.135027532577244e-05,1.1007755736675007e-05,0.002027254757463434,-3.1422726518253874e-05,-4.462083850945679e-05,none,False,False
104,2.0600000000000014,0.1770100607095842,-0.029979293182670987,0.24857230577517547,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.1103677607066098e-05,-1.833540552679397e-05,1.1858808849352087e-05,0.0020285021591425045,-3.6026820763415325e-05,3.718662610693325e-05,none,False,False
105,2.0800000000000014,0.17701421888313343,-0.029981858948362222,0.2485719458325395,0.17702116438719126,-0.02999762858819778,0.24858416458402482,6.945504057831453e-06,-1.5769639835558347e-05,1.2218751485326695e-05,0.002026941621061459,-4.023029983279654e-05,9.663984560087531e-05,none,False,False
106,2.1000000000000014,0.17701683054665923,-0.0299838475646505,0.24857214075190193,0.17702116438719126,-0.02999762858819778,0.24858416458402482,4.3338405320281215e-06,-1.3781023547279614e-05,1.202383212289826e-05,0.0020260384984329355,-4.395950388828348e-05,0.00012990004758376515,none,False,False
107,2.1200000000000014,0.1770184360395542,-0.029985430995874418,0.24857265848596755,0.17702116438719126,-0.02999762858819778,0.24858416458402482,2.7283476370654203e-06,-1.2197592323362483e-05,1.150609805727898e-05,0.0020255415489050885,-4.725626284775655e-05,0.00015076039372359268,none,False,False
108,2.1400000000000015,0.17701938595764702,-0.029986712869873325,0.24857334157737804,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.7784295442413445e-06,-1.0915718324455703e-05,1.082300664678737e-05,0.0020252866326966753,-5.012737011649306e-05,0.0001617077077651376,none,False,False
109,2.1600000000000015,0.17701990971929932,-0.02998776131393071,0.2485740875299205,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.254667891942285e-06,-9.867274267071069e-06,1.0077054104329353e-05,0.002025165270454575,-5.2567190411485604e-05,0.00016331302309197484,none,False,False
110,2.1800000000000015,0.17702016128822318,-0.029988630204642222,0.24857483681808362,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.0030989680831492e-06,-8.998383555558487e-06,9.32776594120277e-06,0.002025108544951071,-5.458093476612104e-05,0.00015648538549369812,none,False,False
111,2.2000000000000015,0.17702024412036335,-0.029989362517474184,0.2485755576670018,0.17702116438719126,-0.02999762858819778,0.24858416458402482,9.202668279084669e-07,-8.266070723596947e-06,8.606917023035177e-06,0.0020250750041923135,-5.6183808114142464e-05,0.0001424215153142614,none,False,False
112,2.2200000000000015,0.17702022782623367,-0.0299899926508828,0.24857623576041488,0.17702116438719126,-0.02999762858819778,0.24858416458402482,9.365609575928691e-07,-7.635937314981467e-06,7.928823609948399e-06,0.002025042084244175,-5.7399910100352465e-05,0.00012253730299746347,none,False,False
113,2.2400000000000015,0.17702015928811665,-0.029990548052778947,0.2485768672941998,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.0050990746079957e-06,-7.080535418833855e-06,7.297289825014541e-06,0.0020249997954764373,-5.826088289585624e-05,9.838887881335758e-05,none,False,False
114,2.2600000000000016,0.17702007005125112,-0.029991050380009345,0.24857745432127262,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.0943359401438535e-06,-6.5782081884353805e-06,6.71026275220199e-06,0.00202494596146794,-5.88043429520033e-05,7.158995360144935e-05,none,False,False
115,2.2800000000000016,0.177019981204582,-0.029991516353372345,0.24857800168152,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.1831826092489894e-06,-6.112234825435964e-06,6.162902504824874e-06,0.002024882636905624,-5.907216098310466e-05,4.3731133693261714e-05,none,False,False
116,2.3000000000000016,0.17701990657264016,-0.029991958422119554,0.24857851503779296,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.2578145510977468e-06,-5.670166078226846e-06,5.649546231861757e-06,0.002024813513286786,-5.910866901769052e-05,1.630591523040395e-05,none,False,False
117,2.3200000000000016,0.17701985478258814,-0.02999238531716395,0.24857899968731362,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.3096046031224606e-06,-5.243271033829322e-06,5.164896711207234e-06,0.002024742195785387,-5.895887853608549e-05,-9.352955850966979e-06,none,False,False
118,2.3400000000000016,0.17701984044054128,-0.029992817028130933,0.24857946978987802,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.3239466499781471e-06,-4.8115600668474645e-06,4.694794146803405e-06,0.0020246695986674054,-5.870180301060654e-05,-2.8471960099211876e-05,none,False,False
119,2.3600000000000017,0.1770198649221571,-0.02999325422321579,0.24857992768324572,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.2994650341602298e-06,-4.374364981990508e-06,4.236900779108765e-06,0.0020245962435488317,-5.838978244664773e-05,-3.961184298050309e-05,none,False,False
120,2.3800000000000017,0.17701991551191734,-0.029993678985915512,0.24858036284843055,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.2488752739181486e-06,-3.949602282268816e-06,3.8017355942776554e-06,0.0020245234435755798,-5.80309968614021e-05,-4.7102413300841194e-05,none,False,False
121,2.4000000000000017,0.1770199849994138,-0.029994084428146165,0.2485807713826731,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.1793877774668449e-06,-3.5441600516154803e-06,3.3932013517312676e-06,0.0020244516426365126,-5.7641068000250124e-05,-5.147391337904511e-05,none,False,False
122,2.4200000000000017,0.17702006882279286,-0.02999446832860853,0.24858115252615143,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.0955643983956431e-06,-3.1602595892514518e-06,3.0120578733972003e-06,0.002024380817080404,-5.7237779312049796e-05,-5.279356359266558e-05,none,False,False
123,2.4400000000000017,0.17702016240374016,-0.029994828619351776,0.24858150573737076,0.17702116438719126,-0.02999762858819778,0.24858416458402482,1.001983451098809e-06,-2.799968846004669e-06,2.6588466540689026e-06,0.002024311137508724,-5.683470507901967e-05,-5.1274683438837144e-05,none,False,False
124,2.4600000000000017,0.17702026129521015,-0.02999516342145952,0.2485818306285383,0.17702116438719126,-0.02999762858819778,0.24858416458402482,9.030919811137128e-07,-2.4651667382621922e-06,2.3339554865164924e-06,0.0020242430440863845,-5.644127855780402e-05,-4.725272023403821e-05,none,False,False
125,2.4800000000000018,0.17702036133526033,-0.02999547113447769,0.2485821269677547,0.17702116438719126,-0.02999762858819778,0.24858416458402482,8.030519309254469e-07,-2.1574537200919064e-06,2.0376162701285505e-06,0.0020241772496602593,-5.606303290905746e-05,-4.1157385708169796e-05,none,False,False
126,2.5000000000000018,0.1770204587925724,-0.02999575054207232,0.2485823947157391,0.17702116438719126,-0.02999762858819778,0.24858416458402482,7.055946188716522e-07,-1.8780461254613856e-06,1.7698682857336667e-06,0.0020241146755061706,-5.570198841674433e-05,-3.3482640843200983e-05,none,False,False
127,2.520000000000002,0.17702055048998983,-0.029996000908823907,0.2485826340755129,0.17702116438719126,-0.02999762858819778,0.24858416458402482,6.138972014346766e-07,-1.6276793738737028e-06,1.5305085119265982e-06,0.0020240563401936113,-5.535715507284965e-05,-2.4756219791426072e-05,none,False,False
128,2.540000000000002,0.17702063389531997,-0.029996222052310638,0.24858284554052917,0.17702116438719126,-0.02999762858819778,0.24858416458402482,5.304918712922824e-07,-1.4065358871426237e-06,1.319043495651151e-06,0.0020240032292696223,-5.502511611923693e-05,-1.551025154974825e-05,none,False,False
129,2.560000000000002,0.17702070717319238,-0.029996414381996045,0.24858302993194684,0.17702116438719126,-0.02999762858819778,0.24858416458402482,4.572139988834323e-07,-1.2142062017356237e-06,1.1346520779886848e-06,0.002023956173423974,-5.470065757714433e-05,-6.254340431466131e-06,none,False,False
130,2.580000000000002,0.1770207691964136,-0.02999657890201818,0.24858318841935273,0.17702116438719126,-0.02999762858819778,0.24858416458402482,3.9519077765781674e-07,-1.0496861796022161e-06,9.761646720951589e-07,0.0020239157571555603,-5.437740975039663e-05,2.5477805774027935e-06,none,False,False
131,2.600000000000002,0.1770208159770678,-0.029996712394129384,0.24858331916827045,0.17702116438719126,-0.02999762858819778,0.24858416458402482,3.4841012344632993e-07,-9.161940683968806e-07,8.454157543746899e-07,0.0020238827377845165,-5.4037089411522726e-05,9.113370371667138e-06,none,False,False
132,2.620000000000002,0.17702084650746358,-0.029996815747194705,0.248583422904536,0.17702116438719126,-0.02999762858819778,0.24858416458402482,3.178797276792711e-07,-8.128410030755484e-07,7.416794888248646e-07,0.0020238572128243124,-5.366498149806405e-05,1.2588295962829225e-05,none,False,False
133,2.640000000000002,0.17702086576391726,-0.02999689748395044,0.24858350578773603,0.17702116438719126,-0.02999762858819778,0.24858416458402482,2.9862327399765576e-07,-7.311042473402696e-07,6.587962887993903e-07,0.00202383830328757,-5.3262128786393767e-05,1.4617982123168218e-05,none,False,False
134,2.660000000000002,0.1770208784762886,-0.029996964937725516,0.24858357360423375,0.17702116438719126,-0.02999762858819778,0.24858416458402482,2.8591090264762364e-07,-6.636504722642989e-07,5.909797910763626e-07,0.00202382527619079,-5.283293439903975e-05,1.5697227698275466e-05,none,False,False
135,2.680000000000002,0.1770208870718718,-0.029997021882314512,0.24858362979176002,0.17702116438719126,-0.02999762858819778,0.24858416458402482,2.773153194579603e-07,-6.067058832687211e-07,5.347922648057946e-07,0.0020238176186749917,-5.2379162919850565e-05,1.5965699763056718e-05,none,False,False
136,2.700000000000002,0.17702089303233265,-0.029997070686831273,0.24858367675278412,0.17702116438719126,-0.02999762858819778,0.24858416458402482,2.713548586108505e-07,-5.579013665074628e-07,4.878312407086138e-07,0.0020238148947004206,-5.190191626837191e-05,1.5482805188362943e-05,none,False,False
137,2.720000000000002,0.177020897613036,-0.029997113371014492,0.2485837165532386,0.17702116438719126,-0.02999762858819778,0.24858416458402482,2.66774155266436e-07,-5.152171832882579e-07,4.4803078622090986e-07,0.002023816692516251,-5.1402981007208884e-05,1.4340051216292702e-05,none,False,False
138,2.740000000000002,0.1770209018746664,-0.029997151650521484,0.24858375096377477,0.17702116438719126,-0.02999762858819778,0.24858416458402482,2.625125248567617e-07,-4.769376762969735e-07,4.1362025005042824e-07,0.002023822628127551,-5.088479230667121e-05,1.2653597350899745e-05,none,False,False
139,2.760000000000002,0.17702090669714415,-0.029997186959290285,0.24858378148343185,0.17702116438719126,-0.02999762858819778,0.24858416458402482,2.5769004710629595e-07,-4.416289074958557e-07,3.8310059297108623e-07,0.0020238323451104534,-5.0350357577394775e-05,1.0556240690593238e-05,none,False,False
140,2.780000000000002,0.17702091278389664,-0.029997220460829466,0.24858380935380786,0.17702116438719126,-0.02999762858819778,0.24858416458402482,2.516032946153768e-07,-4.0812736831416507e-07,3.55230216964042e-07,0.002023845511252419,-4.9803147824494627e-05,8.189290260350625e-06,none,False,False
